Date,Time,Amazon Verified,Rating Score,Review Description,Review ID,Review Reaction,Review Title,User ID,Marketing Campaign,Order Value,Impressions,Clicks,Conversion Rate,Channel,Customer Segment,Product Category,SentimentLabel,SentimentScore
09-01-2023,05:53:31,FALSE,2,"Did nothing for my indoor plants, very disappointed",RFS60OGC69ZWP,192,No results,77dd1804-4a99-479a-b244-c648f7e2017e,Monsoon Harvest Boost 2024,4541.29,16012,196,0.0122,SMS Campaigns,Large Farm - New,Insecticides,NEGATIVE,0.97588253
15-11-2025,05:38:29,TRUE,4,Significant improvement in fruit trees health and flowering,RI4KH0D334FJB,96,Visible improvement,6255e6e3-6435-4f1d-b62b-a358d33a7091,Monsoon Harvest Boost 2024,3665.13,42018,3809,0.0907,Offline Events,Large Farm - Returning,Insecticides,POSITIVE,0.96795851
22-12-2024,10:11:15,TRUE,4,Excellent results with my herb garden - saw improvement in just 19 days,RL7JDXIKWS9YB,45,Highly recommended,1b87eec7-db4d-474e-8ae4-2b930e1baaa3,Monsoon Harvest Boost 2024,4977.37,19101,354,0.0185,Offline Events,Large Farm - Returning,Insecticides,POSITIVE,0.984360874
07-03-2023,23:07:40,TRUE,5,Wonderful product! My lawn looking healthier,RAZNQXUQ2ZYKP,12,Amazing results!,f58e5bab-6ed3-41ed-b075-61a1bca41426,Pest Control Solutions Drive,3691.81,97309,116,0.0012,Email Marketing,Small Farm - New,Digital Tools,POSITIVE,0.987666368
17-07-2022,14:03:56,FALSE,4,Wonderful product! My fruit trees recovered completely,RP3D6WRIFVEE0,101,Life saver for plants,4924ff34-a677-4e21-8a12-6177b91c2647,Organic Growth Initiative,3590.47,78970,1900,0.0241,SMS Campaigns,Large Farm - Returning,Seeds,POSITIVE,0.987399817
09-10-2024,11:25:18,TRUE,1,Would not recommend for orchids - leaves turning yellow,R5LEVOQGDLU5Q,96,No results,0f9da9fc-4ee1-4803-968f-4708a35f05eb,Pest Control Solutions Drive,640.69,4823,144,0.0299,Email Marketing,Retailer - Tier 2,Plant Nutrients,NEGATIVE,0.972026706
22-01-2022,17:39:48,TRUE,5,Wonderful product! My flowering plants growing vigorously,RIDKDUUWGRWDP,199,Amazing results!,44af4a9e-7122-46de-8b5e-8d33dc178964,Monsoon Harvest Boost 2024,2873.12,52605,2975,0.0566,Search Ads,Small Farm - New,Herbicides,POSITIVE,0.988536
29-11-2024,21:20:59,FALSE,2,No improvement in my indoor plants even after 6 weeks,RBRPKCAL66UDF,189,Disappointed,5e68a33b-e5d7-4c89-a528-d6db0f222ef2,Monsoon Harvest Boost 2024,1512.81,20248,533,0.0263,Email Marketing,Large Farm - Returning,Digital Tools,NEGATIVE,0.919456065
11-07-2024,22:20:40,TRUE,5,Wonderful product! My indoor plants growing faster,RYMQX58BT3LO9,96,Highly recommended,de5476b7-ccd9-42ed-aa8d-8d0cfb2442ed,Farmer Connect Program,1727.24,32381,558,0.0172,Offline Events,Large Farm - New,Seeds,POSITIVE,0.988398135
11-11-2022,06:32:49,TRUE,5,Excellent results with my succulents - saw improvement in just 12 days,RY1O2PDOH1Z9V,184,Amazing results!,4891a466-4a07-42cd-957b-f6e63faf65fd,Farmer Connect Program,3391.94,66454,2720,0.0409,SMS Campaigns,Large Farm - Returning,Seeds,POSITIVE,0.981073916
26-05-2024,15:17:15,TRUE,2,Overpriced and ineffective for herb garden,RGUEXLIY27A2C,87,No results,cce1bd49-7121-4a7b-8dbf-04c030924fe6,Monsoon Harvest Boost 2024,2700.66,2038,156,0.0765,Search Ads,Retailer - Tier 1,Herbicides,NEGATIVE,0.972405195
25-11-2023,21:35:50,TRUE,5,Wonderful product! My orchids more vibrant colors,R6U8GZ4DPZ9DX,40,Life saver for plants,c4d94c58-05c0-42bb-b51f-d5d548117c0a,Monsoon Harvest Boost 2024,4988.6,35704,2675,0.0749,Referral,Retailer - Tier 1,Insecticides,POSITIVE,0.988298535
28-03-2022,17:44:13,TRUE,3,Moderate results with my tulsi - slow progress,RGENG3WW1NQHJ,142,Average product,c0d6aa2c-5d81-455e-be04-daf734d4b29f,Pest Control Solutions Drive,753.34,16761,172,0.0103,Search Ads,Retailer - Tier 2,Plant Nutrients,NEGATIVE,0.861633182
25-02-2024,05:52:55,FALSE,4,This product saved my dying fruit trees - now they're greener than ever,RS9UNO1HN5NT0,147,Life saver for plants,24a60891-eb68-41ff-abf1-91d7cc5bae69,YieldMax Pro Launch,3993.33,98251,1219,0.0124,Email Marketing,Large Farm - Returning,Seeds,POSITIVE,0.98552078
30-09-2024,01:38:44,FALSE,5,Visible difference in my flowering plants after 3 weeks,RTXMC5FJ0XBIZ,81,Happy with purchase,e74c34e5-1030-4aaa-96d3-a521ba300a8b,Monsoon Harvest Boost 2024,4607.84,64418,1469,0.0228,Offline Events,Small Farm - Returning,Fungicides,NEUTRAL,0.930077791
11-07-2022,17:21:09,TRUE,4,Significant improvement in hibiscus health and flowering,RR7ETOH514DCP,161,Good product,dd8fee44-22ad-4f4e-9064-fd6e85239459,YieldMax Pro Launch,921.25,95482,229,0.0024,Referral,Retailer - Tier 2,Insecticides,POSITIVE,0.984220505
28-08-2025,15:55:28,FALSE,1,"Did nothing for my terrace garden, very disappointed",RN786NRFP6IL0,22,Disappointed,0eef7d17-6fad-4fce-9594-b9fdb1bcc84d,YieldMax Pro Launch,3471.39,30105,1460,0.0485,Email Marketing,Small Farm - Returning,Insecticides,NEGATIVE,0.978027582
28-08-2023,10:19:30,TRUE,4,Significant improvement in bonsai health and fruit production,RLS4I5UD3H53N,126,Visible improvement,ef20accc-46ba-4aa4-bf72-e564c01a341e,Pest Control Solutions Drive,4470.09,74174,4599,0.062,Offline Events,Small Farm - Returning,Digital Tools,POSITIVE,0.980609357
16-03-2025,21:53:54,TRUE,5,marigold responded beautifully to this treatment,R95ZYZZ55P03L,96,Great buy,8e0c99e7-2e7e-49de-b5e7-d6b57e031d90,Pest Control Solutions Drive,1763.23,88864,4647,0.0523,Email Marketing,Retailer - Tier 2,Digital Tools,POSITIVE,0.958539665
09-06-2023,08:10:25,FALSE,4,This product saved my dying vegetables - now they're blooming continuously,R7NW8WSHS2NJ9,143,Highly recommended,534e860d-f34b-49a8-8041-85cfc01a14b2,Organic Growth Initiative,567.48,31974,35,0.0011,Direct Traffic,Retailer - Tier 2,Herbicides,POSITIVE,0.98751837
22-04-2022,10:33:10,FALSE,3,Moderate results with my money plants - slow progress,R7DE2SN8THD2Q,94,Average product,bcd70300-ec2c-473e-8548-b1947ee574b4,Monsoon Harvest Boost 2024,1839.58,33955,2339,0.0689,Social Media,Small Farm - Returning,Digital Tools,NEGATIVE,0.785223544
03-06-2024,19:18:41,TRUE,5,"My hibiscus are thriving with this product, pest-free now",RX3PL7BJC6H04,34,Life saver for plants,a2ac1a5c-af49-4ae0-81c9-a6ffb1f195ba,Pest Control Solutions Drive,2201.25,21748,71,0.0033,Social Media,Retailer - Tier 1,Digital Tools,POSITIVE,0.987705648
21-08-2024,14:37:00,TRUE,4,vegetables responded beautifully to this treatment,REJNEKI75HH2L,135,Effective product,c992b03f-b849-4007-b6f6-3b1cfd271af8,Pest Control Solutions Drive,2217.35,52039,241,0.0046,Direct Traffic,Large Farm - New,Digital Tools,POSITIVE,0.965548575
30-10-2025,06:30:14,TRUE,5,Works exactly as described on my succulents - fruiting abundantly,RWO7LMDB1IQKC,96,Effective product,15886bb3-219a-4f8b-a685-95db044fa26a,Monsoon Harvest Boost 2024,766.42,21780,505,0.0232,Referral,Small Farm - New,Herbicides,POSITIVE,0.979279041
27-05-2025,01:02:42,TRUE,2,My money plants actually got worse after using this,RXHP0FKEBNFEK,96,Not effective,ecb1ab60-2690-4353-b17b-3bf51d966414,YieldMax Pro Launch,4620.62,12668,869,0.0686,SMS Campaigns,Small Farm - Returning,Seeds,NEGATIVE,0.977750659
09-12-2022,16:13:15,TRUE,4,This product saved my dying indoor plants - now they're blooming continuously,RG1QZKMYF3MN4,96,Life saver for plants,db86ef4b-c9e6-4496-84fd-d0be08be8a63,Pest Control Solutions Drive,1639.43,7494,721,0.0962,Search Ads,Retailer - Tier 1,Seeds,POSITIVE,0.986410081
11-04-2023,13:59:10,TRUE,5,Wonderful product! My hibiscus recovered completely,R82BAIUURMCAN,181,Highly recommended,36b4cbc7-f6db-4977-aeef-dbecbe9f1350,Organic Growth Initiative,4863.25,99791,2154,0.0216,SMS Campaigns,Large Farm - New,Digital Tools,POSITIVE,0.988184333
01-01-2025,05:55:32,TRUE,4,money plants responded beautifully to this treatment,RY9KAK9E0RUP6,55,Effective product,f9640477-4309-48bf-8596-c5aec8fe65d3,Monsoon Harvest Boost 2024,2986.94,66602,3451,0.0518,Email Marketing,Retailer - Tier 1,Digital Tools,POSITIVE,0.964508593
21-10-2025,02:47:49,FALSE,3,Average performance with my succulents - minor improvement,RRG26URHAUCAP,10,Average product,4b35292c-7cfd-4cef-91e1-fad84e4fb6f9,Organic Growth Initiative,1716.56,77756,1090,0.014,SMS Campaigns,Small Farm - Returning,Fungicides,POSITIVE,0.777108371
12-02-2022,13:01:02,TRUE,5,tulsi responded beautifully to this treatment,R5QC44QGUVJL6,96,Effective product,e6e89251-8961-4b8f-afd1-1370c370893a,Organic Growth Initiative,3158.62,62781,28,0.0004,Referral,Large Farm - Returning,Fungicides,POSITIVE,0.928934693
26-08-2023,13:26:57,TRUE,4,This product saved my dying indoor plants - now they're fruiting abundantly,R72XJ17W6EXQ1,4,Highly recommended,2c3136b6-d56e-4f6f-9775-99b426af5d37,Pest Control Solutions Drive,1584.64,39371,760,0.0193,Search Ads,Large Farm - Returning,Insecticides,POSITIVE,0.984665334
01-11-2025,14:19:38,TRUE,5,The herb garden in my garden are now blooming continuously thanks to this product,RZNPWKARY5S3N,81,Great buy,2398a648-5d18-4713-a0fc-5750110b1650,YieldMax Pro Launch,4451.88,9442,486,0.0515,Search Ads,Small Farm - Returning,Fungicides,POSITIVE,0.987716973
09-10-2022,10:39:26,TRUE,4,This product saved my dying lawn - now they're looking healthier,RGCVX57I5S00B,119,Life saver for plants,7122d0ab-34c8-4c6a-beb8-3c1f90949dfa,Monsoon Harvest Boost 2024,1116.85,2305,68,0.0295,Social Media,Small Farm - Returning,Insecticides,POSITIVE,0.977087379
09-08-2022,13:56:12,FALSE,4,Significant improvement in succulents health and growth,RRLCT8Q6N72WW,33,Works well,62b5eba5-0eb7-4f7a-870c-3a7efb38d0d5,Farmer Connect Program,3859.43,64915,1407,0.0217,Email Marketing,Small Farm - New,Insecticides,POSITIVE,0.984489799
11-09-2022,20:14:20,TRUE,5,"My bonsai are thriving with this product, producing more flowers",RN41DFVETNJQY,96,Life saver for plants,56e12328-4cf5-4b11-8003-48bd7f758ce8,YieldMax Pro Launch,1639.52,35137,1705,0.0485,Social Media,Retailer - Tier 1,Plant Nutrients,POSITIVE,0.989513099
16-11-2023,14:43:11,FALSE,5,Significant improvement in rose plants health and flowering,R5OMCV25LSLOD,115,Good product,c7e5a3f9-6e06-44ed-b52a-8c8edc1c0f15,Organic Growth Initiative,3577.43,67470,1217,0.018,Email Marketing,Large Farm - Returning,Insecticides,POSITIVE,0.974330664
13-12-2023,07:21:42,TRUE,4,Wonderful product! My money plants growing vigorously,RY1PZJTQ1WZ2U,158,Amazing results!,81653fe9-b3d2-41ec-8c72-f8c43e138e2d,Organic Growth Initiative,3483.25,83480,1857,0.0222,Referral,Small Farm - Returning,Herbicides,POSITIVE,0.988351643
09-08-2022,18:03:26,TRUE,5,The vegetables in my garden are now growing vigorously thanks to this product,RWYQ8K60U546O,138,Great buy,c57cf623-7623-4acf-8462-b7e7496d7f8a,Farmer Connect Program,4401.4,51135,1585,0.031,Email Marketing,Retailer - Tier 2,Digital Tools,POSITIVE,0.987237573
29-07-2025,20:30:14,TRUE,1,Expected better results with my indoor plants but growth stunted,RIIKB905UMDIC,96,No results,27b1c670-b9f3-4034-a1f1-6e178009e897,Organic Growth Initiative,987.86,90374,3681,0.0407,Direct Traffic,Large Farm - New,Plant Nutrients,POSITIVE,0.486140877
04-12-2023,16:51:00,TRUE,5,Visible difference in my succulents after 4 weeks,RXHS5C5FVC3T4,196,Great buy,f9d917b0-da8a-4ac6-b384-d0467d1e92d6,Farmer Connect Program,3639.38,21665,628,0.029,Referral,Large Farm - New,Fungicides,NEUTRAL,0.934012711
21-12-2023,16:02:42,TRUE,4,The vegetables in my garden are now more vibrant colors thanks to this product,ROTN6MAR6F2NM,194,Great buy,3896e766-75bb-4f9b-8691-c7af958317ce,Farmer Connect Program,1731.23,26497,848,0.032,Offline Events,Small Farm - New,Insecticides,POSITIVE,0.987157047
11-05-2022,00:51:32,TRUE,1,This product damaged my indoor plants - now they're leaves turning yellow,R65Y62QIW4D5F,83,Damaged my plants,c3015930-399a-402f-a029-723066c3322c,Farmer Connect Program,2522.54,53620,2450,0.0457,Social Media,Small Farm - New,Plant Nutrients,NEGATIVE,0.97940284
12-12-2025,16:54:25,TRUE,4,flowering plants responded beautifully to this treatment,RIXFI8BBQDEYE,156,Happy with purchase,e50bd973-3964-4a4a-a38f-e3e039315d73,Monsoon Harvest Boost 2024,2999.18,95925,1069,0.0111,Email Marketing,Large Farm - New,Digital Tools,POSITIVE,0.981284976
10-04-2022,08:44:42,TRUE,5,Wonderful product! My money plants fruiting abundantly,R1597ZAHIVRP4,176,Amazing results!,d48db47c-184d-4a07-91b5-4ab6ea4e6e6b,Farmer Connect Program,2260.24,54248,4827,0.089,Referral,Retailer - Tier 1,Plant Nutrients,POSITIVE,0.987810612
03-11-2023,01:47:28,TRUE,4,Visible difference in my lawn after 4 weeks,RF0O600XQJ6EV,96,Great buy,1c92d109-af53-44c7-812b-9a3069e34b4c,Organic Growth Initiative,3177.45,43813,1480,0.0338,Search Ads,Small Farm - Returning,Plant Nutrients,NEUTRAL,0.94470787
24-04-2025,03:07:06,TRUE,4,This product saved my dying marigold - now they're looking healthier,RKM2EP5GF88UZ,96,Highly recommended,6fe9860b-4d28-4689-93ba-07a051a0c49d,Farmer Connect Program,3066.6,51510,1679,0.0326,Email Marketing,Large Farm - Returning,Seeds,POSITIVE,0.980449677
12-06-2022,17:32:38,TRUE,5,"My succulents are thriving with this product, growing faster",R8JY3Z6NS78L3,16,Amazing results!,0a7b0bd2-4571-4dfb-b9a5-7b7802456ed2,Farmer Connect Program,3668.89,30334,1440,0.0475,Email Marketing,Large Farm - Returning,Digital Tools,POSITIVE,0.988969088
19-10-2023,07:38:27,TRUE,5,Excellent results with my herb garden - saw improvement in just 13 days,RRQT6MXIUT824,151,Amazing results!,c963f4dd-5d79-49ea-aeb1-b3d492b88e13,YieldMax Pro Launch,4784.79,16306,953,0.0584,Referral,Retailer - Tier 2,Fungicides,POSITIVE,0.983896136
17-01-2025,13:30:58,TRUE,4,lawn responded beautifully to this treatment,RT5EDYED6VK3B,69,Effective product,cd1d3c31-c4ce-4ec4-840d-19d2813b0dd4,Organic Growth Initiative,3102.88,78748,4642,0.0589,Email Marketing,Large Farm - New,Herbicides,POSITIVE,0.942397058
09-01-2024,03:58:35,TRUE,4,My money plants have never looked better - looking healthier,R5MFZARKE00SG,130,Happy with purchase,e8da8e58-8a79-48c5-bcc2-23f35f64d4b4,Organic Growth Initiative,2817.79,90860,4687,0.0516,Search Ads,Large Farm - Returning,Herbicides,POSITIVE,0.983045459
18-06-2023,09:29:19,FALSE,5,Significant improvement in hibiscus health and fruit production,R7QJJZAL1A0LN,117,Good product,9117f2a7-4892-4db2-ba61-b22c0e3d1194,YieldMax Pro Launch,4385.4,43816,1410,0.0322,Social Media,Small Farm - New,Insecticides,POSITIVE,0.982167363
28-01-2023,11:56:49,TRUE,5,Works exactly as described on my indoor plants - producing more flowers,RC37KJJVSBATJ,106,Happy with purchase,7e925937-1719-48b0-a2be-1ce4e1467c49,Farmer Connect Program,3697.62,35329,3423,0.0969,SMS Campaigns,Retailer - Tier 2,Fungicides,POSITIVE,0.906905651
27-11-2022,15:46:29,TRUE,3,Some improvement in my fruit trees but expected more,R1CEO3VSC7WYD,75,Average product,819a4788-0e0c-4c78-9857-c8273a6aecfb,Farmer Connect Program,1342.24,75099,1579,0.021,SMS Campaigns,Large Farm - Returning,Plant Nutrients,POSITIVE,0.863833189
06-10-2023,19:38:38,TRUE,4,My lawn have never looked better - producing more flowers,RVS1M7DO19AY9,96,Effective product,62c7af34-a755-4edb-9ebf-b7d63488c661,Farmer Connect Program,4693.81,52563,3974,0.0756,Search Ads,Retailer - Tier 2,Herbicides,POSITIVE,0.983920634
15-07-2022,19:20:10,TRUE,5,This product saved my dying tulsi - now they're producing more flowers,R4WMFHBF6X6LB,96,Amazing results!,334eb9b4-dbec-4c18-9fac-7f7a882f6e32,Organic Growth Initiative,2225.91,4853,142,0.0293,Direct Traffic,Large Farm - New,Seeds,POSITIVE,0.975434184
10-08-2025,11:34:39,TRUE,5,This product saved my dying succulents - now they're fruiting abundantly,RT880TYAQ75TW,96,Life saver for plants,e7dc107d-3e4a-433a-903d-1b89404aa6fc,Monsoon Harvest Boost 2024,3718.06,52693,1056,0.02,Offline Events,Small Farm - Returning,Fungicides,POSITIVE,0.985937297
12-04-2024,18:12:06,TRUE,5,Wonderful product! My fruit trees recovered completely,RNQMKPBB6O6U5,17,Life saver for plants,c00b1b65-f3f4-4d7f-86d8-d71aab99c229,Monsoon Harvest Boost 2024,2060.1,66844,2694,0.0403,Direct Traffic,Large Farm - New,Plant Nutrients,POSITIVE,0.987399817
23-04-2023,07:20:44,TRUE,4,Excellent results with my lawn - saw improvement in just 12 days,R98D7RAVQUATU,154,Life saver for plants,3fb8d3a5-3bf7-4224-917a-4b16e67c278d,Organic Growth Initiative,2923.88,93055,4688,0.0504,Direct Traffic,Small Farm - Returning,Herbicides,POSITIVE,0.978283048
05-12-2022,07:10:29,TRUE,5,My fruit trees have never looked better - producing more flowers,RFV27TIL6XIIW,142,Great buy,d1e999a1-8bf8-4a94-a318-364874ca5c22,Monsoon Harvest Boost 2024,1795.5,23818,1975,0.0829,Referral,Large Farm - Returning,Insecticides,POSITIVE,0.984247923
23-05-2023,12:48:28,TRUE,5,"My succulents are thriving with this product, growing vigorously",RT7B8TS1IVCO6,96,Highly recommended,bc514972-e450-4045-9a0a-51b2b150f8d8,YieldMax Pro Launch,2507.99,97366,3935,0.0404,Direct Traffic,Retailer - Tier 2,Seeds,POSITIVE,0.989029706
13-06-2024,03:36:58,TRUE,5,"My orchids are thriving with this product, fruiting abundantly",R9DS9W1LL111L,24,Amazing results!,c42ef252-d601-4206-9ec2-cbffef7da51a,YieldMax Pro Launch,1177.98,3223,282,0.0875,Email Marketing,Retailer - Tier 2,Digital Tools,POSITIVE,0.988632143
27-12-2025,22:48:46,TRUE,5,Works exactly as described on my succulents - looking healthier,RIIMXUMGD6WDR,96,Happy with purchase,75f7d729-bb21-4636-8c17-5880244178d8,Organic Growth Initiative,3193.79,75844,2865,0.0378,SMS Campaigns,Retailer - Tier 1,Insecticides,POSITIVE,0.976821601
09-02-2025,18:25:49,TRUE,1,"Did nothing for my vegetables, very disappointed",RJNNM24J6LUWG,96,Not effective,a1f6c122-94eb-48ad-8c57-eb9d8c133434,Farmer Connect Program,2669.15,35431,1356,0.0383,SMS Campaigns,Small Farm - New,Herbicides,NEGATIVE,0.974704266
05-12-2022,02:07:31,TRUE,5,Wonderful product! My money plants growing faster,RM7IRU428ZHJ9,96,Amazing results!,126c0abb-b3f0-4323-aba3-eb748c92490e,Farmer Connect Program,106.21,3970,387,0.0975,SMS Campaigns,Retailer - Tier 1,Digital Tools,POSITIVE,0.988049209
06-05-2023,07:16:28,TRUE,3,My herb garden are doing okay but not exceptional,R5VXL7S3TBIRR,191,Moderate effect,08555af8-c965-4b4a-88ef-c12dd4fe40a1,Monsoon Harvest Boost 2024,3855.57,88678,2618,0.0295,Email Marketing,Small Farm - Returning,Digital Tools,NEGATIVE,0.374959916
07-04-2024,10:11:37,FALSE,1,False claims - my orchids show no difference,R4KH4VC8FKOBJ,182,Total waste,b9dc898a-692e-4dc7-ba47-00a15d3fa435,Farmer Connect Program,3600.04,6598,300,0.0455,Search Ads,Small Farm - New,Insecticides,NEGATIVE,0.612046897
17-09-2023,13:46:15,TRUE,5,This product saved my dying hibiscus - now they're growing faster,R5F7CPE8CS20C,85,Amazing results!,7a7a63ca-0d13-4090-a256-dd15a2196af0,YieldMax Pro Launch,497.22,83951,2401,0.0286,Direct Traffic,Retailer - Tier 2,Insecticides,POSITIVE,0.984935045
11-05-2025,23:53:16,TRUE,2,This product damaged my fruit trees - now they're not recovering,RV3AEO14I8HGU,96,Damaged my plants,3edd3597-1655-4d36-a332-2a6cf586db7d,Farmer Connect Program,2138.03,86217,3108,0.036,Direct Traffic,Small Farm - New,Herbicides,NEGATIVE,0.976169348
26-08-2024,11:58:09,FALSE,4,flowering plants responded beautifully to this treatment,RZGYM7JTXE9ZY,36,Great buy,023d168a-ce04-4e41-92f5-fca1a137814c,Pest Control Solutions Drive,3362.93,72678,20,0.0003,Email Marketing,Large Farm - Returning,Insecticides,POSITIVE,0.981284976
25-02-2023,08:15:32,TRUE,4,Wonderful product! My flowering plants growing vigorously,RGJKLSXKK1H9R,195,Highly recommended,77655710-a8cb-4f02-a1ea-87477288bc85,Monsoon Harvest Boost 2024,2869.86,23692,2081,0.0878,Referral,Large Farm - New,Plant Nutrients,POSITIVE,0.988536
06-12-2023,18:12:40,TRUE,5,This product saved my dying money plants - now they're fruiting abundantly,R4HGV0YTYZSRU,52,Highly recommended,77aaaa9e-6085-48f0-bb75-85752ef813e6,Monsoon Harvest Boost 2024,1055.32,28297,2429,0.0858,Referral,Retailer - Tier 1,Fungicides,POSITIVE,0.982643008
08-01-2024,17:25:06,TRUE,5,This product saved my dying succulents - now they're fruiting abundantly,RGT3PLM4Y6TVY,96,Life saver for plants,b6a4a47c-6819-47b8-8b0d-90f8bde80b0e,Farmer Connect Program,682.2,18464,724,0.0392,Search Ads,Small Farm - Returning,Fungicides,POSITIVE,0.985937297
01-12-2023,09:03:16,TRUE,4,Visible difference in my tulsi after 2 weeks,RG0R22OOU9K5D,162,Effective product,1c4f6ce7-e7e3-4241-8be4-e090b26cdadc,Farmer Connect Program,3234.07,8798,646,0.0734,Direct Traffic,Retailer - Tier 2,Plant Nutrients,NEUTRAL,0.935142815
16-05-2024,20:31:42,TRUE,3,Average performance with my vegetables - temporary effect,RHQZVK762HA5A,78,Moderate effect,4e0a099f-6ae3-4195-b5f7-dd7b06252b04,Pest Control Solutions Drive,903.34,14065,230,0.0164,Referral,Retailer - Tier 1,Fungicides,NEUTRAL,0.843427002
